作品id,作品名,人物id,名字,朝代,时期,国家,文体,写作时间,创作背景,内容简介,相关作品,相关人物,相关地点,相关事件,诗歌全文,sentiment1,sentiment2
1483,《咏鸡鸣》,1064,朱元璋,明,明,,七言律绝,,相传明太祖朱元璋在登基当天早晨，忽然听见一声嘹亮的鸡鸣。以为祥瑞，故以《咏鸡鸣》为题写的一首七言律诗。,,,,,,鸡叫一声撅一撅，鸡叫二声撅二撅。三声唤出扶桑日，扫退残星与晓月。,喜,思
1484,《咏菊花》,1064,朱元璋,明,明,,七言律绝,,,,,,,,百花发时我不发，我若发时都吓杀！要与西风战一场，遍身穿就黄金甲。,喜,忧
1486,《春望牛首》,1064,朱元璋,明,明,,七言律绝,,,,《大明太祖高皇帝御制文集/卷20》,,牛首山,,遥岑峙立势苍然，春听莺啼景物鲜。叠嶂倚天江月外，三山映带石城边。,乐,思
1491,《钟山云雨》,1064,朱元璋,明,明,,七言律诗,,,,,,钟山,,崔嵬万怪玉笼葱，叆叇云浓雨碧松。千古钟灵佳气盛，几年淮秀瑞光明。倚天绝壁参银汉，拔地穹崖搆梵宫。时向望中闲极目，神机造化正鸿濛。,乐,喜
1492,《天界寺春雀》,1064,朱元璋,明,明,,七言律绝,,,,,,天界寺,,春风夜雨沐花妍，晓霁檐前雀噪喧。孰谓可知机里事，飘然翕翮舞长天。,思,悲
1495,《鸡笼山房雨霁》,285,朱曰藩,明,明,,七言律诗,,,,,,鸡笼山,,客楼睡起西日曛，钟山曳曳拥归云。镜中岛屿后湖出，花外池台上苑分。何处攀龙光禄宴，当年怨鹤草堂文。残英尽及东林醉，莫遣流莺醒后闻。,思,乐
1504,《高淳道中》,287,祝允明,明,明,,七言律绝,,,,,,,,柴门对树树临流，春日迟迟满客舟。一种江南千里景，只闻鸡犬不闻鸥。,喜,悲
1505,《端午食赐粽有感》,1621,庄昶,明,明,,七言古体诗,,,,,,,,蓬莱宫中悬艾虎，舟满龙池竞箫鼓。千官晓缀紫宸班，拜向彤墀贺重午。大官角黍菰蒲香，彩绳万缕云霞光。天恩敕赐下丹陛，琼筵侑以黄金觞。东南米价高如玉，江淮饿莩千家哭。官河戍卒十万艘，总向天厨挽飞粟。君门大嚼心岂安，谁能持此回凋残。小臣自愧悠悠者，救时无术真素餐。,思,乐
1518,《雨花台送客》,291,宗泐,明,明初,,五言律诗,,,,,,雨花台,,梁朝雨花台，近在城南陌。不见讲经人，空林澹秋色。登高俯大江，目送千里客。白鸟下沧波，孤帆远山碧。,思,乐
1532,《唐多令·寒食》,177,陈子龙,明,南明,,词,,当清兵的铁蹄踏上十三陵之后，忠于朱明王朝的人上无不痛心疾首、难以接受此事实。当时，因抗清而身陷囹圄的作者听到这个消息后，就在狱中含泪写下这首被人称作“绝笔’的词作。,,《陈忠裕公全集》,,,,时闻先朝陵寝，有不忍言者。碧草带芳林，寒塘涨水深。五更风雨断遥岑。雨下飞花花上泪，吹不去，两难禁。双缕绣盘金，平沙油壁侵。宫人斜外柳阴阴。回首西陵松柏路，肠断也，结同心。,思,乐
1533,《二郎神·清明感旧》,177,陈子龙,明,南明,,词,此词当作于隆武二年（1646年）,此词《明词汇刊》本《陈忠裕公词》题下注云：“此首与《唐多令·寒食》词为先生绝笔。”又清王沄《陈子龙年谱续》云：“顺治四年丁亥三月，会葬夏考功，赋诗二章，又怍‘寒食’、‘清明’二词，先生绝笔也。”,此词既写眼前的景色以隐寓时事，又写往日的风流以寄托一时的知遇之感，并反衬今日国亡家破的悲惨结局，时间空间不断转换，构成无比凄婉深沉的境界，收到了写景如在目前、抒情则沁人心脾的艺术效果。,,,,,韶光有几？催遍莺歌燕舞。酝酿一番春，秾李夭桃娇妒。东君无主，多少红颜天上落，总添了数抔黄土。最恨是年年芳草，不管江山如许！何处？当年此日，柳堤花墅。内家妆，褰帷生一笑，驰宝马、汉家陵墓。玉雁金鱼谁借问？空令我伤今吊古。叹绣岭宫前，野老吞声，漫天风雨。,悲,思
1534,《山花子·春恨》,177,陈子龙,明,南明,,词,,面对家国破败、山河失色的现实，目击悲壮殉难、凄厉案狱的血泪，身临战乱频仍、水深火热的境地，特别是仕途幻梦的破灭、传统相承的宗法的断裂所导致的归巢已倾、新枝难栖的进退失据的际遇，词人心头擞起种种苦涩心酸，悲慨、都怒、凄怆、哀怨、迷茫似风刀剑雨袭击着他的心灵。,这是一首悲怀故国的血泪词作。,,《玉树》,葛仙,景阳楼,杨柳迷离晓雾中，杏花零落五更钟。寂寂景阳宫外月，照残红。蝶化彩衣金缕尽，虫衔画粉玉楼空。惟有无情双燕子，舞东风!,思,悲
1535,《秋日杂感》,177,陈子龙,明,南明,,七言律诗,可能是顺治三年(1646),《秋日杂感》写于明朝亡国后的一个秋天。,第一首抒发怀念故国的愁苦，表明复明的信念。第二首抒写内心苦闷。,,,,,"其一
满目山川极望哀，周原禾黍重徘徊。
丹枫锦树三秋丽，白雁黄云万里来。
夜雨荆榛连茂苑，夕阳麋鹿下胥台。
振衣独上要离墓，痛哭新亭一举杯。
其二
行吟坐啸独悲秋，海雾江云引暮愁。
不信有天常似醉，最怜无地可埋忧。
荒荒葵井多新鬼，寂寂瓜田识故侯。
见说五湖供饮马，沧浪何处着渔舟。
其三
万木凋伤叹式微，何人犹与赋无衣。
繁霜皓月阴虫切，画角清笳旅雁稀。
阮籍哭时途路尽，梁鸿归去姓名非。
南方尚有招魂地，日暮长歌学采薇。
其四
桑田海水两悠悠，汗漫常思历九州。
星汉清深孤客夜，风云萧瑟大荒秋。
穹庐毳帐连天起，野马黄羊匝地游。
纵与尚平探五岳，短衣蓬鬓不胜愁。
其五
金阙珠楼瑞霭中，天门端拱万方同。
凤城南锁黄河隘，鸟道西回紫塞通。
三市铜驼愁夜月，五陵石马恸秋风。
玉泉不识朝宗意，依旧东流入汉宫。
其六
妖躔芒角扫黄图，望帝魂归定有无。
轩后衣冠成异代，湘妃珠玉竟先驱。
虚传龙种还天阙，空见旄头入上都。
何日侍臣亲洒泪，手披荒草问金凫。
其七
南台西苑柳如丝，凤辇龙舟向晚移。
春燕俄惊三月火，昏鸦空绕万年枝。
橐驼尽系明光殿，苜蓿新栽太液池。
苦忆教坊供奉伎，短箫横笛谱龟兹。
其八
双阙三山六代看，龙蟠虎踞旧长安。
江陵文武牙签尽，建业风流玉树残。
青盖血飞天日暗，黄旗气掩斗牛寒。
翩翩入雒群公在，剩有孤臣泪未乾。
其九
故宫楼阁照江清，细柳新蒲日日生。
霜老莲房残望苑，风飘槐叶下台城。
仙人露掌饥乌集，玉女窗扉蔓草平。
回首蒋陵松柏路，按鹰调马不胜情。
其十
经年憔悴客吴关，江草江花莫破颜。
岂惜馀生终蹈海，独怜无力可移山。
八厨旧侣谁奔走，三户遗民自往还。
圯上隆中俱避地，侧身怀古一追攀。",悲,思
1546,《朱雀航》,260,杨文骢,明,南明,,七言律绝,,,借古鉴今，表达对国事日非的深切担忧。,,,朱雀航,,野航月冷草萧萧，曾照当年劫火烧。遗恨至今不断流，酸风昨夜返寒潮。,悲,思
1552,《小重山·金陵步芝麓韵》,181,邓汉仪,明,明末;清初,,词,,芝麓在明亡后尝至金陵，有《小重山·重至金陵》词。作者此词步芝麓韵，是和作之一。,,《小重山·重至金陵》,,金陵,,淮水横拖柳线柔，曾闻箫鼓夜，美人游。一从好事断香钩，西窗月，不肯照梳头。苦雨更深秋，怎禁桐叶下、一更愁。寒潮依旧绕城流，无人处，私倚阅江楼。,悲,思
1570,《同龚半千访扫叶上人》,186,方文,明,明末;清初,,七言律绝,1665乙巳康熙四年,,,,龚贤,,,乍睹丰姿山泽臞，徐看雪泳雪霜铺。不知付拂开堂者，曾道斯人半句无。,思,乐
1597,《胡曰从中翰七十》,593,顾梦游,明,明末;清初,,七言律诗,,,,,胡正言,,,朝市繇来多隐情，老思逃世未逃名。不将金马重寻梦，为感铜驼只掩荆。海内诗今称有子，闺中友共说无生。重阳过后秋逾好，觞处西山双气迎。,悲,思
1617,《赠王石谷》,601,黄虞稷,明,明末;清初,,七言律绝,,,,,,,,松老钟山废苑空，六朝遗迹散飞鸿。冬晴几日闲驴背，写出荒寒落木中。,乐,思
1621,《楚州酒人歌》,200,黄周星,明,明末;清初,,杂言诗,,为感怀身世、凭吊故国之作，沉郁雄浑、淋漓酣畅，读之令人血脉奋张。,全诗可分为两部分：前者写酒人昔日升天与众仙一起以酒陶然而酣醉作乐的情景，后者写酒人被谪置楚州后面对改朝换代的现实，以酒浇愁而痛饮狂歌的情景。,,,,,酒人酒人尔从何处来，我欲与尔一饮三百杯。寰区斗大不堪容，我两入醉，直须上叩阊阖寻蓬莱。我思酒人昔在青天上，气吐长虹光万丈。手援北斗天浆，天厨络绎供奇酿。两轮化作琥珀光，白榆历历皆杯盎。吸尽银河乌鹊愁，黄姑渴死哀清秋。酒人咄咄浑无赖，乘风且访昆仑丘。绿蛾深坐槐眉下，万树桃花覆樽斝。穆满高歌刘彻吟，一见酒人皆大诧。双成长跽进三觞，大嚼绛雪吞元霜。桃花如雨八骏叫，春风浩浩心飞扬。瑶池虽乐崦嵫促，阿母绮窗不堪宿。愿假青鸟探瀛洲，列真酣饮多如簇。天下无不读书之神仙，亦无读书不饮酒之神仙。神仙酒人化为一，相逢一笑皆陶然。陶然此醉堪千古，平原河朔安足数。瑶羞琼爢贱如齑，苍龙可麟可脯。兴酣瞪目叫怪哉，海波清浅不盈杯。排云忽复干帝座，撞钟伐鼓轰如雷。金茎倾倒沆瀣竭，披发大笑还归来。是时酒人独身横行四天下，上天下天如龙马。百灵奔蹶海岳翻，所响无不披靡者。真宰上诉天帝惊，冠剑廷议集公卿。今者酒人有罪罪不赦，不杀不可，杀之反成酒人名。急敕酒人令断酒，酒人惶恐顿首奏陛下，臣有醉死无醒生。帝顾巫阳笑扶酒人去，风驰雨骤，苍黄谪置楚州城。酒人堕地颇狡狯，读书学剑皆雄快。白晰鬑鬑三十时，戏掇青紫如拾芥。生平一饮富春渚，再饮鹦鹉湖。手版腰章束缚苦，半醒半醉聊枝梧。谁知一朝乾坤忽翻覆，酒人发狂大叫还痛哭。胸中五岳自峨峨，眼底九州何蹙蹙。头颅顿改瓮生尘，酒非酒兮人非人。椎卢破觚吾事毕，那计金陵十斛春。还顾此时天醉地醉人皆醉，大夫独醒空憔悴。从来酒国少顽民，颂德称功等游戏。不如大召天下酒徒，牛饮鳖饮兼囚饮，终日酩酊淋漓嬉笑怒骂聊快意。请与酒人构一凌云烁日之高堂，以尧舜为酒帝，羲农为酒皇，淳于为酒霸，仲尼为酒王，陶潜李白坐两庑，糟坛余子蹲其傍。门外醉乡风拂拂，门内酒泉流汤汤。幕天席地不知黄虞与魏晋，裸裎科跣日飞觞。一斗五斗至百斗，延年益寿乐未央。请为尔更召西施歌，虞姬舞，荆卿击剑，祢生挝鼓，玉环飞燕传觥筹，周史秦宫奉罍甒。与尔痛饮三万六千场，下视王侯将相皆粪土。但愿酒人一世二世传无穷，令千秋万岁酒氏之子孙，人人号尔酒盘古。酒人闻此耳热复颜酡，我更仰天呜呜感慨多。即今万事不得意，神仙富贵两蹉跎。酒人酒人当奈何，噫吁嘻！酒人酒人，吾今与尔当奈何，尔且楚舞吾楚歌。,悲,思
1624,《秋日与杜子过高座寺登雨花台》,200,黄周星,明,明末;清初,,七言律诗,,,,,杜子,雨花台、高座寺,,被发何时下大荒，河山举目共凄凉。客来古寺谈秋雨，天为幽人驻夕阳。去国屈原终幸直，无家李白只佯狂。百年多少凭高泪，每到西风洒几行。,悲,思
1637,《过淮阴有感》,244,吴伟业,明,明末;清初,,七言律诗,,吴伟业是明朝遗臣，崇祯帝对他有知遇之恩，明亡后他立志隐居不仕。清廷征召令下达后，他曾上书申诉，以病为由，恳请撤消征召，但不被理睬。官吏上门逼迫，父母年老怕事，日夜啼哭，他自己也没勇气以死相拒，在顺治十年（1653年）九月，被迫应诏北上，途经淮阴有感作此诗。,此二首诗为诗人路过淮阴，想到西汉淮南王刘安“得道仙去”，鸡犬也随之“升天”的传说，感叹自己明亡时未能杀身成仁，以致被迫出仕清廷。,,,淮阴,,"落木淮南雁影高，孤城残日乱蓬蒿。天边故旧愁闻笛，市上儿童笑带刀。世事真成反招隐，吾徒何处续离骚。昔人一饭犹思报，廿载恩深感二毛。
登高怅望八公山，琪树丹崖未可攀。莫想阴符遇黄石，好将鸿宝驻朱颜。浮生所欠止一死，尘世无繇识九还。我本淮王旧鸡犬，不随仙去落人间。",悲,思
1638,《自叹》,244,吴伟业,明,明末;清初,,七言律诗,,,,,,,,误尽平生是一官，弃家容易变名难。松筠敢厌风霜苦，鱼鸟犹思天地宽。鼓枻有心逃甫里，推车何事出长干。旁人休笑陶弘景，神武当年早挂冠。,忧,悲
1639,《贺新郎·病中有感》,244,吴伟业,明,明末;清初,,词,,吴伟业在明末就有很高的名望，南明弘光时，因与阮大铖、马士英意见不合，弃宫归里。后来清朝逼他到北京做官，他因为家庭牵累，未能以死抗拒，为此终身感到痛苦。临死时，他遗嘱家人用僧衣入殓，墓碑上只写“诗人吴梅村之墓”几个字，足见他耻以清朝官员自责。而这首词就是在这种自责中创作的。,,《贺新郎·万事催华发》、《吴梅村集》,,,,"万事催华发。
论龚生、天年竟夭，高名难没。
吾病难将医药治，耿耿胸中热血。
待洒向、西风残月。
剖却心肝今置地，问华佗、解我肠千结。
追往恨，倍凄咽。
故人慷慨多奇节。
为当年、沈吟不断，草间偷活。
艾炙眉头瓜喷鼻，今日须难决绝。
早患苦，重来千叠。
脱屣妻孥非易事，竟一钱、不值何须说。
人世事，几完缺。",悲,思
1643,《满江红·蒜山怀古》,244,吴伟业,明,明末;清初,,词,,顺治十年（1654）秋九月，吴伟业因清廷征召，被迫离乡北上。背负着“二心之仆”的舆论压力，其内心饱含自怨自艾的沉痛。抵达镇江之时，正逢天降雨雪，阴霾满空，更使他愁怀难解。又想到弘光元年（1645），清军攻过长江占领的首座要塞即是镇江，此后势如破竹，南明王朝随之土崩瓦解。城阙依旧，故国已亡，于是无限感喟涌上心头，写下这首词。,这首怀古词，上片写在雨夜，波涛声中，回忆当地发生的种种历史事件：从阿童东下、佛狸深入，萧郎轻敌，到北府谈兵。往事历厉一一如在作者眼前闪过。下片回到现实，一切都已改变。“人事改，寒云白。”过去兵家必争之地，只剩下断戈残戟，昔日王公贵族的威风，今日也消失殆尽。四周一片。黄芦、苦竹，只有渔童、樵夫在吹着村笛。,,,蒜山,,沽酒南徐，听夜雨、江声千尺。记当年、阿童东下，佛狸深入。白面书生成底用？萧郎裙屐偏轻敌。笑风流北府好谈兵，参军客。人事改，寒云白。旧垒废，神鸦集。尽沙沉浪洗，断戈残戟。落日楼船鸣铁锁，西风吹尽王侯宅。任黄芦苦竹打寒潮，渔樵笛。,思,悲
1656,《桂枝香·和王介甫》,266,余怀,明,明末;清初,,词,,《桂枝香》词调始于王安石，王氏处于北宋升平时期，他谱此调写金陵怀古词，写的是金陵山川景色，感叹历史兴亡，立意清新，早已脍炙人口。作者身经明季离乱鼎革时期，同用此调和作，不只具有吊古意义，并寄托有故国倾覆哀思。,这首词和王介甫（王安石字）词，但不次韵，是作者写其四十九岁的感遇词。所谓感遇词，也就是用隐约的言语发抒心中感想。,,王介甫,,,江山依旧，怪卷地西风，忽然吹透。只有上阳白发，江南红豆。繁华往事空流水，最飘零、酒狂诗瘦。六朝花鸟，五湖烟月，几人消受？问千古英雄谁又？况伯业消沉，故园倾覆。四十余年，收拾舞衫歌袖。莫愁艇子桓伊笛，正落叶、乌啼时候。草堂人倦，画屏斜倚，盈盈清昼。,悲,忧
